files_changed,branches_count,time_since_previous_commit,time_since_previous_commit_days,commit_frequency_24h,commit_hour,commit_day,commit_month,commit_dayofweek,activity_frequency,activity_encoded,author_commit_count,author_unique_files,author_median_files_changed,file_reuse,branch_reuse,files_changed_rolling_avg_7d,branches_count_rolling_avg_7d,time_since_previous_commit_rolling_avg_7d,activity_frequency_rolling_avg_7d,anomaly_score_iqr,is_anomaly_iqr,anomaly_score_zscore,is_anomaly_zscore,anomaly_score_percentile,is_anomaly_percentile_95,is_anomaly_percentile_99,is_anomaly_percentile_999,anomaly_score_combined,is_anomaly_combined,anomaly_score_robust,is_anomaly_robust,anomaly_score_final,is_anomaly_final
7,119,9240.0,0.1069444444444444,0,22,14,8,4,1105,8,20,125,4.0,True,True,8.150943396226415,119.0,0.133491002795248,3763.830188679245,0.0,False,0.638722445761864,False,0.0,False,False,False,0.1916167337285592,False,0.16666666666666666,True,0.20134727810713265,True
10,119,20.0,0.0002314814814814,0,22,14,8,4,1105,8,20,125,4.0,True,True,8.185185185185185,119.0,0.1310232338820301,3714.5925925925926,0.0,False,0.698137574976281,False,0.0,False,False,False,0.2094412724928843,False,0.3333333333333333,True,0.2578677270774036,True
5,119,222.0,0.0025694444444444,0,22,14,8,4,6093,27,40,341,10.0,True,True,8.127272727272727,119.0,0.1286877104377104,3757.836363636364,0.3055555555555556,True,0.6454568202649028,False,0.0555555555555555,True,True,False,0.3075259349683597,True,0.3333333333333333,True,0.3349753161773368,True
2,119,3172.0,0.0367129629629629,0,23,14,8,4,6093,27,123,564,2.0,True,True,8.017857142857142,119.0,0.1270453042328042,3799.535714285714,0.0,False,0.5467137186236797,False,0.0,False,False,False,0.1640141155871039,False,0.0,False,0.13667842965591992,False
1,119,9657.0,0.1117708333333333,0,1,15,8,5,6093,27,11,13,1.0,True,True,8.11111111111111,119.0,0.1305707733196159,3919.3703703703695,0.0,False,0.6169756138454195,False,0.0,False,False,False,0.1850926841536258,False,0.05555555555555555,True,0.16813279235024378,True
1,119,27834.0,0.3221527777777778,0,9,15,8,5,1461,58,17,32,1.0,True,True,8.092592592592593,119.0,0.1312022033607681,3833.5925925925926,0.0425319972806006,True,0.7881702882535595,False,0.0,False,False,False,0.249210685660248,True,0.9315454253368863,True,0.4405619277177616,True
3,119,50557.0,0.5851504629629629,0,23,15,8,5,2880,23,291,605,3.0,True,True,8.11111111111111,119.0,0.1313346622085047,3833.5925925925926,0.3111968313085632,True,0.7099728851382658,False,0.0032340225393896,True,False,False,0.3076445239498045,True,1.1388888888888888,True,0.5408231569687769,True
1,119,90433.0,1.046678240740741,0,0,17,8,0,5625,18,2,3,1.5,True,True,8.245283018867925,119.0,0.1375729385045422,3876.245283018868,0.7826697407702995,True,1.0666097491269402,True,0.0328449113701732,True,False,False,0.5679218115172412,True,1.15,True,0.7580311003168532,True
6,119,3132.0,0.03625,0,1,17,8,0,4122,43,920,1985,3.0,True,True,8.203703703703704,119.0,0.1356965877914951,3880.796296296296,0.0,False,0.5837240274095943,False,0.0,False,False,False,0.1751172082228782,False,0.19444444444444445,True,0.19454211796350968,True
8,119,2170.0,0.0251157407407407,0,2,17,8,0,2880,23,920,1985,3.0,True,True,8.2,119.0,0.1336860269360269,3862.6,0.0,False,0.5628765019470158,False,0.0,False,False,False,0.1688629505841047,False,0.2111111111111111,True,0.19349690326453173,True
1,119,50745.0,0.5873263888888889,0,16,17,8,0,6093,27,4,5,1.5,True,True,8.314814814814815,119.0,0.1316525205761316,3913.6666666666665,0.3134196447045609,True,0.7328664308836227,False,0.0033700548108753,True,False,False,0.3152338446008051,True,1.1111111111111112,True,0.5401918103775425,True
36,119,4629.0,0.0535763888888888,0,17,17,8,0,2880,23,40,341,10.0,True,True,8.818181818181818,119.0,0.1302329545454545,3894.872727272728,0.6527777777777778,True,0.6319833081873316,False,0.0695906432748538,True,True,False,0.4132645830994743,True,0.8698970312543719,True,0.5560621901235838,True
7,119,76.0,0.0008796296296296,0,17,17,8,0,4122,43,3,9,6.0,True,True,8.785714285714286,119.0,0.1279230737433862,3898.928571428572,0.0833333333333333,True,0.6000566319604249,False,0.0111111111111111,True,False,False,0.2094614340325719,True,0.3130248867783494,True,0.2518814907958047,True
2,119,4391.0,0.0508217592592592,0,18,17,8,0,1461,58,964,2657,1.0,True,True,8.803571428571429,119.0,0.1257337136243386,3851.410714285714,0.0,False,0.6830088546748863,False,0.0,False,False,False,0.2049026564024658,False,0.2581934551290507,True,0.23530057745098423,True
3,119,995.0,0.0115162037037037,0,18,17,8,0,1105,8,20,125,4.0,True,True,8.821428571428571,119.0,0.1251734044312169,3851.410714285714,0.0,False,0.6757357211719572,False,0.0,False,False,False,0.2027207163515871,False,0.036695356813085334,True,0.17810776949626064,True
3,119,6282.0,0.0727083333333333,0,20,17,8,0,1105,8,20,125,4.0,True,True,8.821428571428571,119.0,0.125488384589947,3762.339285714286,0.0,False,0.674478725307416,False,0.0,False,False,False,0.2023436175922248,False,0.036695356813085334,True,0.17779352053012534,True
18,119,6246.0,0.0722916666666666,0,22,17,8,0,2880,23,920,1985,3.0,True,True,8.982456140350877,119.0,0.124555108836907,3746.8596491228072,0.0972222222222222,True,0.536131268336621,False,0.0,False,False,False,0.1900060471676529,True,0.5710029536753549,True,0.3010891110585495,True
10,119,23.0,0.0002662037037037,0,22,17,8,0,2880,23,920,1985,3.0,True,True,9.0,119.0,0.122412196679438,3731.913793103448,0.0,False,0.5584566888744211,False,0.0,False,False,False,0.1675370066623263,False,0.3217143736534318,True,0.22004276563196323,True
3,119,161.0,0.0018634259259259,0,22,17,8,0,2880,23,4,7,2.5,True,True,8.898305084745763,119.0,0.1203689971751412,3717.4745762711855,0.0,False,0.615364699864397,False,0.0,False,False,False,0.1846094099593191,False,0.012034993818176137,True,0.1568499234206433,True
2,119,47682.0,0.551875,0,11,18,8,1,1105,8,291,605,3.0,True,True,8.178571428571429,119.0,0.1294698660714285,3628.910714285714,0.2772043392155124,True,0.76195389873493,False,0.0011537417919357,True,False,False,0.312208968101907,True,1.1388888888888888,True,0.5448002171578168,True
5,119,9007.0,0.1042476851851851,0,14,18,8,1,1105,8,291,605,3.0,True,True,8.12280701754386,119.0,0.1290273716699155,3584.6315789473683,0.0,False,0.5415102379938661,False,0.0,False,False,False,0.1624530713981598,False,0.05555555555555555,True,0.14926644838735542,True
1,119,5048.0,0.0584259259259259,0,15,18,8,1,6093,27,4,5,1.5,True,True,8.0,119.0,0.1278101053639846,3627.879310344827,0.0,False,0.5349470687091017,False,0.0,False,False,False,0.1604841206127305,False,0.0,False,0.13373676717727542,False
1,119,4000.0,0.0462962962962962,0,16,18,8,1,1105,8,258,1274,2.0,True,True,8.0,119.0,0.1212623722860791,3627.879310344827,0.0,False,0.5536260466989167,False,0.0,False,False,False,0.166087814009675,False,0.027777777777777776,True,0.14535095611917362,True
4,119,2705.0,0.0313078703703703,0,17,18,8,1,6093,27,20,125,4.0,True,True,7.932203389830509,119.0,0.1197377197112366,3669.661016949152,0.0,False,0.5541340746624798,False,0.0,False,False,False,0.1662402223987439,False,0.0,False,0.13853351866561994,False
2,119,3489.0,0.0403819444444444,0,18,18,8,1,6093,27,152,340,3.0,True,True,7.9491525423728815,119.0,0.1192288527934714,3677.593220338983,0.0,False,0.5272434188075005,False,0.0,False,False,False,0.1581730256422501,False,0.0,False,0.13181085470187512,False
3,119,3037.0,0.0351504629629629,0,19,18,8,1,6093,27,29,195,2.0,True,True,7.866666666666666,119.0,0.1178275462962962,3717.85,0.0,False,0.5506229433373696,False,0.0,False,False,False,0.1651868830012108,False,0.0,False,0.1376557358343424,False
5,119,497.0,0.0057523148148148,0,19,18,8,1,4122,43,152,340,3.0,True,True,7.819672131147541,119.0,0.1159902474195506,3724.4754098360654,0.0,False,0.541129760787993,False,0.0,False,False,False,0.1623389282363979,False,0.1111111111111111,True,0.16306021797477604,True
8,119,8229.0,0.0952430555555555,0,21,18,8,1,4122,43,444,2898,3.0,True,True,7.875,119.0,0.1250613839285714,3761.535714285714,0.0,False,0.4781413558664455,False,0.0,False,False,False,0.1434424067599336,False,0.2777777777777778,True,0.1889797834110558,True
6,119,3052.0,0.035324074074074,0,22,18,8,1,6093,27,444,2898,3.0,True,True,7.892857142857143,119.0,0.1254460152116402,3850.607142857143,0.0,False,0.5015570041152808,False,0.0,False,False,False,0.1504671012345842,False,0.08333333333333333,True,0.14622258436215355,True
1,119,1070.0,0.0123842592592592,0,22,18,8,1,1105,8,912,4112,2.0,True,True,7.771929824561403,119.0,0.1234624756335282,3802.438596491228,0.0,False,0.6963232683223317,False,0.0,False,False,False,0.2088969804966995,False,0.06601172009651844,True,0.19058374710471254,True
1,119,644.0,0.0074537037037037,0,23,18,8,1,6093,27,29,195,2.0,True,True,7.655172413793103,119.0,0.1214623243933588,3841.931034482759,0.0,False,0.5802239504467093,False,0.0,False,False,False,0.1740671851340128,False,0.0,False,0.14505598761167732,False
2,119,1446.0,0.0167361111111111,0,23,18,8,1,5625,18,42,182,1.0,True,True,7.672413793103448,119.0,0.1209392959770114,3889.2586206896553,0.0,False,0.5840136293505794,False,0.0,False,False,False,0.1752040888051738,False,0.0,False,0.14600340733764486,False
1,119,169.0,0.0019560185185185,0,23,18,8,1,5625,18,42,182,1.0,True,True,7.559322033898305,119.0,0.1189226302573759,3918.677966101695,0.0,False,0.5890728169381652,False,0.0,False,False,False,0.1767218450814495,False,0.0,False,0.1472682042345413,False
1,119,850.0,0.0098379629629629,0,23,18,8,1,5625,18,912,4112,2.0,True,True,7.52542372881356,119.0,0.1188094397363465,3965.203389830509,0.0,False,0.6033102030976091,False,0.0,False,False,False,0.1809930609292827,False,0.038233942318740666,True,0.16038603635408744,True
1,119,16544.0,0.1914814814814814,0,4,19,8,2,6093,27,444,2898,3.0,True,True,7.416666666666667,119.0,0.1200206404320987,4000.6666666666665,0.0,False,0.4838045458567092,False,0.0,False,False,False,0.1451413637570127,False,0.22701328646217211,True,0.17770445807972032,True
2,119,1161.0,0.0134375,0,4,19,8,2,6093,27,2,3,1.5,False,True,7.327868852459017,119.0,0.1182733758348512,4034.967213114754,0.0,False,0.5557880126217797,False,0.0,False,False,False,0.1667364037865339,False,0.0,False,0.13894700315544492,False
7,119,557.0,0.0064467592592592,0,4,19,8,2,2880,23,123,564,2.0,True,True,7.32258064516129,119.0,0.1164697207287933,4016.33870967742,0.0,False,0.4933358596277388,False,0.0,False,False,False,0.1480007578883216,False,0.1388888888888889,True,0.15805618712915692,True
2,119,381.0,0.0044097222222222,0,4,19,8,2,1105,8,964,2657,1.0,True,True,7.238095238095238,119.0,0.1146909905937683,3970.126984126984,0.0,False,0.6334833788337684,False,0.0,False,False,False,0.1900450136501305,False,0.027777777777777776,True,0.16531528915288654,True
1,119,14499.0,0.1678125,0,8,19,8,2,1105,8,291,605,3.0,True,True,7.366666666666666,119.0,0.1168368055555555,3887.95,0.0,False,0.5454086443862238,False,0.0,False,False,False,0.1636225933158671,False,0.17749144790308252,True,0.18072502307232657,True
1,119,92.0,0.0010648148148148,0,9,19,8,2,1105,8,291,605,3.0,True,True,7.262295081967213,119.0,0.1149389040680024,3842.3278688524592,0.0,False,0.5733182444682143,False,0.0,False,False,False,0.1719954733404643,False,0.027777777777777776,True,0.15027400556149803,True
1,119,2519.0,0.0291550925925925,0,9,19,8,2,5625,18,649,861,2.0,True,True,7.161290322580645,119.0,0.1135552942054958,3871.08064516129,0.0,False,0.4464548499909334,False,0.0,False,False,False,0.13393645499728,False,0.0,False,0.11161371249773334,False
3,119,18259.0,0.2113310185185185,0,14,19,8,2,1105,8,291,605,3.0,True,True,7.095238095238095,119.0,0.115107289829512,3827.1746031746034,0.0,False,0.5174696057828555,False,0.0,False,False,False,0.1552408817348566,False,0.31961690385742086,True,0.2092716274100691,True
1,119,8469.0,0.0980208333333333,0,17,19,8,2,3992,5,964,2657,1.0,True,True,7.0,119.0,0.1148403139467592,3829.75,0.0,False,0.4633408343311219,False,0.0,False,False,False,0.1390022502993365,False,0.061111111111111116,True,0.13111298636055824,True
1,119,88.0,0.0010185185185185,0,17,19,8,2,3992,5,964,2657,1.0,True,True,6.907692307692308,119.0,0.1130892094017093,3832.246153846154,0.0,False,0.5079176274816061,False,0.0,False,False,False,0.1523752882444818,False,0.061111111111111116,True,0.1422571846481793,True
1,119,92.0,0.0010648148148148,0,17,19,8,2,3992,5,964,2657,1.0,True,True,6.818181818181818,119.0,0.1113918700897867,3834.6666666666665,0.0,False,0.5076145543863855,False,0.0,False,False,False,0.1522843663159156,False,0.061111111111111116,True,0.14218141637437415,True
245,119,1525.0,0.0176504629629629,0,17,19,8,2,1105,8,118,1134,2.0,True,True,10.373134328358208,119.0,0.1099927446102819,3793.925373134328,3.25,True,1.0064940044093005,True,0.2789096396906244,True,True,False,1.38851205719904,True,0.6551740374765139,True,1.2976444203941098,True
7,119,721.0,0.0083449074074074,0,17,19,8,2,6093,27,920,1985,3.0,True,True,10.35820895522388,119.0,0.1045064607517965,3841.8805970149256,0.0,False,0.489231914930682,False,0.0,False,False,False,0.1467695744792046,False,0.21012435514027275,True,0.1748390675177387,True
31,119,2272.0,0.0262962962962962,0,18,19,8,2,2880,23,920,1985,3.0,True,True,10.661764705882351,119.0,0.1033563112745097,3827.735294117647,0.2777777777777778,True,0.5181592904673321,False,0.0096491228070175,True,False,False,0.2426407695963399,True,0.6391004924592182,True,0.3611716708778364,True
2,119,9645.0,0.1116319444444444,0,21,19,8,2,2880,23,29,195,2.0,True,True,10.830769230769231,119.0,0.1083764245014244,3830.246153846154,0.0,False,0.5153634637527542,False,0.0,False,False,False,0.1546090391258262,False,0.09039822904088833,True,0.15144042319841064,True
2,119,4926.0,0.0570138888888888,0,22,19,8,2,1105,8,29,195,2.0,True,True,10.696969696969695,119.0,0.1075982042648709,3788.9545454545455,0.0,False,0.6621775093213519,False,0.0,False,False,False,0.1986532527964055,False,0.11275031011873111,True,0.19373195486002076,True
1,119,263.0,0.0030439814814814,0,22,19,8,2,6093,27,444,2898,3.0,True,True,10.552238805970148,119.0,0.1060376934770591,3823.3432835820895,0.0,False,0.5470138706579682,False,0.0,False,False,False,0.1641041611973904,False,0.07910355884474209,True,0.15652935737567758,True
3,119,1844.0,0.0213425925925925,0,23,19,8,2,2880,23,152,340,3.0,True,True,10.441176470588236,119.0,0.1047921772875816,3809.470588235294,0.0,False,0.5524016150824821,False,0.0,False,False,False,0.1657204845247446,False,0.07459987688519545,True,0.15675037299191938,True
8,119,3123.0,0.0361458333333333,0,23,19,8,2,6093,27,224,982,5.0,True,True,10.318181818181818,119.0,0.1062231691919191,3777.227272727273,0.0277777777777777,True,0.549787581584885,False,0.0055555555555555,True,False,False,0.175491830031021,True,0.2918345504910602,True,0.21873886635231962,True
1,119,13211.0,0.1529050925925926,0,3,20,8,3,6093,27,444,2898,3.0,True,True,10.446153846153846,119.0,0.1094424857549857,3862.292307692308,0.0,False,0.5458033886797088,False,0.0,False,False,False,0.1637410166039126,False,0.18138541128871516,True,0.18179719999210597,True
4,119,15945.0,0.1845486111111111,0,8,20,8,3,1105,8,291,605,3.0,True,True,10.348484848484848,119.0,0.1105804573512906,3820.515151515152,0.0,False,0.6074666794137565,False,0.0,False,False,False,0.1822400038241269,False,0.3029904141226825,True,0.22761427338410978,True
3,119,604.0,0.0069907407407407,0,8,20,8,3,1105,8,291,605,3.0,True,True,10.238805970149254,119.0,0.1090343421779988,3779.9850746268658,0.0,False,0.6340348767816214,False,0.0,False,False,False,0.1902104630344864,False,0.09417134089478739,True,0.1820515544191022,True
6,119,13142.0,0.1521064814814814,0,11,20,8,3,1461,58,649,861,2.0,True,True,10.176470588235292,119.0,0.1096677559912853,3745.8823529411766,0.0,False,0.5917164393005947,False,0.0,False,False,False,0.1775149317901784,False,0.49561912647857753,True,0.2718338914447931,True
6,119,2533.0,0.0293171296296296,0,12,20,8,3,1105,8,291,605,3.0,True,True,10.115942028985508,119.0,0.108503254159957,3707.608695652174,0.0,False,0.5927663509240189,False,0.0,False,False,False,0.1778299052772056,False,0.17252242607535875,True,0.1913221942498444,True
3,119,7246.0,0.0838657407407407,0,14,20,8,3,6093,27,649,861,2.0,True,True,10.07246376811594,119.0,0.1019617216854535,3779.8985507246375,0.0,False,0.4354552879419673,False,0.0,False,False,False,0.1306365863825901,False,0.05964823067075255,True,0.12377587965317996,True
6,119,1818.0,0.0210416666666666,0,15,20,8,3,1105,8,649,861,2.0,True,True,10.014285714285714,119.0,0.1008057208994708,3741.6857142857134,0.0,False,0.5525865186573332,False,0.0,False,False,False,0.1657759555971999,False,0.1684001670843776,True,0.18024667143542772,True
3,119,62.0,0.0007175925925925,0,15,20,8,3,465,50,912,4112,2.0,True,True,9.915492957746478,119.0,0.0993960289514866,3695.5352112676055,0.0,False,0.7262851271555841,False,0.0,False,False,False,0.2178855381466752,False,0.252627970383714,True,0.24472827438482453,True
9,119,7.0,8.101851851851852e-05,0,15,20,8,3,465,50,912,4112,2.0,True,True,9.90277777777778,119.0,0.0980166538065843,3650.6666666666665,0.0,False,0.73101771841642,False,9.406486858049951e-06,True,False,False,0.2193090781196692,False,0.5021123578996032,True,0.3082848707007203,True
5,119,10.0,0.0001157407407407,0,15,20,8,3,465,50,912,4112,2.0,True,True,9.835616438356164,119.0,0.096675545408422,3607.027397260274,0.0,False,0.7342957967808147,False,7.235759121577573e-06,True,False,False,0.220291633337893,False,0.27716668031610125,True,0.25286742821400937,True
4,119,4653.0,0.0538541666666666,0,16,20,8,3,1105,8,291,605,3.0,True,True,9.756756756756756,119.0,0.0960968781281281,3573.2162162162163,0.0,False,0.5962369635767394,False,0.0,False,False,False,0.1788710890730218,False,0.07462379276783707,True,0.1677151890861441,True
2,119,6819.0,0.0789236111111111,0,18,20,8,3,1105,8,152,340,3.0,True,True,9.72972972972973,119.0,0.0946718593593593,3505.810810810811,0.0,False,0.64037030491624,False,0.0,False,False,False,0.192111091474872,False,0.07352782145025911,True,0.1784745315916248,True
5,119,7302.0,0.0845138888888888,0,20,20,8,3,465,50,152,340,3.0,True,True,9.863013698630136,119.0,0.095896277270421,3464.2876712328766,0.0,False,0.7022455375210581,False,0.0,False,False,False,0.2106736612563174,False,0.24004372262065876,True,0.23557231503542922,True
19,119,16.0,0.0001851851851851,0,20,20,8,3,465,50,152,340,3.0,True,True,9.986486486486486,119.0,0.0946028841341341,3423.7567567567567,0.1111111111111111,True,0.7684036769909565,False,2.8943036486316546e-06,True,False,False,0.2638555941520797,True,0.7807178503777162,True,0.4150588831958581,True
3,119,24.0,0.0002777777777777,0,20,20,8,3,465,50,152,340,3.0,True,True,9.893333333333333,119.0,0.0933452160493826,3384.306666666667,0.0,False,0.7563813763938556,False,0.0,False,False,False,0.2269144129181566,False,0.22908614081415646,True,0.24636687930200302,True
14,119,1835.0,0.0212384259259259,0,20,20,8,3,4122,43,920,1985,3.0,True,True,9.947368421052632,119.0,0.0923964424951266,3394.0131578947367,0.0416666666666666,True,0.5873624773912542,False,0.0,False,False,False,0.1887087432173762,True,0.6793824507216595,True,0.32710289869489506,True
5,119,2184.0,0.0252777777777777,0,21,20,8,3,4122,43,152,340,3.0,True,True,9.883116883116884,119.0,0.0915247715247715,3403.4675324675327,0.0,False,0.6116267164894139,False,0.0,False,False,False,0.1834880149468241,False,0.17493134415424705,True,0.19663951516091524,True
260,119,72.0,0.0008333333333333,0,21,20,8,3,1105,8,118,1134,2.0,True,True,13.08974358974359,119.0,0.0903620607787274,3374.0,3.4844479586236603,True,1.1814215595598705,True,0.2987879645349933,True,True,False,1.5192760412690565,True,0.7829378271148315,True,1.4368988274583387,True
592,119,16.0,0.0001851851851851,0,21,20,8,3,1105,8,118,1134,2.0,True,True,20.417721518987346,119.0,0.0892205813408344,3345.278481012658,8.228581756042148,True,1.874425199402304,True,0.7482640628107049,True,True,True,3.330207711757617,True,1.0857011149880167,True,2.9842430333107934,True
28,119,2567.0,0.0297106481481481,0,22,20,8,3,6093,27,920,1985,3.0,True,True,20.5125,119.0,0.0884767071759259,3379.625,0.396968909351948,True,0.7606174385986741,True,0.0132620703053544,True,False,False,0.3525807325073284,True,1.0550616991736235,True,0.5564775293574,True
2,119,4453.0,0.0515393518518518,0,23,20,8,3,6093,27,123,564,2.0,True,True,20.28395061728395,119.0,0.0880206904435299,3413.123456790124,0.1567090067002053,True,0.745306945385249,True,0.0059455206473829,True,False,False,0.2729829938845894,True,0.4836988126007513,True,0.3479150713333971,True
22,119,9.0,0.0001041666666666,0,23,20,8,3,1105,8,444,2898,3.0,True,True,20.304878048780488,119.0,0.0869485377145437,3384.9756097560976,0.3098666741531517,True,0.860323315362222,True,0.007735244815244,True,False,False,0.3541510947807098,True,1.07337568661022,True,0.5628252302352095,True
10,119,3173.0,0.036724537037037,0,0,21,8,4,4122,43,40,341,10.0,True,True,20.180722891566266,119.0,0.0863434292726461,3393.855421686747,0.460390698891412,True,0.9317521247253052,True,0.0621236015474682,True,True,False,0.4424922877040024,True,1.216607595940278,True,0.6677185052761159,True
2,119,11497.0,0.1330671296296296,0,3,21,8,4,465,50,102,426,2.0,True,True,20.65432098765432,119.0,0.0875651577503429,3263.5061728395062,0.1634322340449155,True,0.9543074454234386,True,0.0064798867039248,True,False,False,0.3379138585220761,True,0.7308321534888886,True,0.4637629299152919,True
2,119,33009.0,0.3820486111111111,0,12,21,8,4,6093,27,649,861,2.0,True,True,20.666666666666668,119.0,0.0896623513946044,3263.5061728395062,0.2673748246711647,True,0.8016991047910071,True,0.0064960382662919,True,False,False,0.3233205941451683,True,1.3778051605067814,True,0.6133437820588112,True
2,119,3363.0,0.0389236111111111,0,13,21,8,4,6093,27,649,861,2.0,True,True,20.4390243902439,119.0,0.0890435862691959,3298.012195121951,0.159524016523397,True,0.7010976822320418,True,0.0061484000283365,True,False,False,0.2606458696379662,True,0.5124587743547402,True,0.3448072182846289,True
1,119,14231.0,0.1647106481481481,0,17,21,8,4,1105,8,444,2898,3.0,True,True,18.4390243902439,119.0,0.0856173780487804,3261.2195121951218,0.1232185888619616,True,0.7926364534554936,False,0.0036063817018459,True,False,False,0.2761990653759749,True,0.6059006511534244,True,0.38134051879318137,True
1,119,6053.0,0.0700578703703703,0,19,21,8,4,1105,8,562,2573,3.0,True,True,18.4390243902439,119.0,0.0856362917795844,3256.878048780488,0.1232185888619616,True,0.7889677842993904,False,0.003653306826649,True,False,False,0.2751172346790652,True,0.46716472337082265,True,0.3457511008397059,True
57,119,429.0,0.0049652777777777,0,19,21,8,4,4122,43,444,2898,3.0,True,True,18.903614457831324,119.0,0.0846643518518518,3267.301204819277,0.7705410482963588,True,0.8372887490538723,False,0.0366045997847608,True,False,False,0.4969907791189736,True,1.0950806297029791,True,0.6848787567094927,True
1,119,8628.0,0.0998611111111111,0,21,21,8,4,2880,23,920,1985,3.0,True,True,18.89156626506024,119.0,0.0854530622489959,3228.590361445783,0.1314334520119191,True,0.7105451146946611,False,0.004551106938924,True,False,False,0.2544140127875437,True,0.46326015620592936,True,0.3274474574628584,True
11,119,21.0,0.0002430555555555,0,21,21,8,4,2880,23,920,1985,3.0,True,True,18.797619047619047,119.0,0.0844386574074073,3224.440476190476,0.1297280550585169,True,0.754965097408014,False,0.0044730524310897,True,False,False,0.2671971667123951,True,0.8213717439841357,True,0.42763448722043906,True
3,119,1012.0,0.0117129629629629,0,22,21,8,4,6093,27,562,2573,3.0,True,True,18.611764705882354,119.0,0.0835830610021786,3258.188235294117,0.1263542943787743,True,0.7513070880075868,False,0.0038651376542158,True,False,False,0.2648444697775946,True,0.44613595801529304,True,0.33191561951396753,True
22,119,6800.0,0.0787037037037037,0,23,21,8,4,4122,43,40,341,10.0,True,True,19.26829268292683,119.0,0.0858147018970189,3252.0975609756097,0.5966053922012561,True,0.8901042569137488,False,0.0620998309716792,True,True,False,0.4708528271231731,True,1.4183922260964803,True,0.7418004265457911,True
3,119,701.0,0.0081134259259259,0,0,22,8,5,1105,8,912,4112,2.0,True,True,19.072289156626507,119.0,0.08487854194556,3226.2289156626507,0.1347140629451814,True,1.0504386778949628,False,0.0055706421317284,True,False,False,0.3577740791047346,True,0.6037280181758773,True,0.4486128502869375,True
1,119,11160.0,0.1291666666666666,0,3,22,8,5,1105,8,444,2898,3.0,False,True,19.072289156626507,119.0,0.0850881302989736,3166.132530120482,0.1347140629451814,True,0.9103230921050114,False,0.0054626239363035,True,False,False,0.3156961960895792,True,0.5673942554792422,True,0.40447350861643466,True
1,119,1279.0,0.0148032407407407,0,3,22,8,5,6093,27,912,4112,2.0,True,True,18.857142857142858,119.0,0.0842514054232803,3200.9761904761904,0.1308085737389168,True,0.937830079543194,False,0.0048045420238871,True,False,False,0.3225134127941881,True,0.5388222618608739,True,0.40306636429171794,True
1,119,43750.0,0.5063657407407407,0,15,22,8,5,5625,18,649,861,2.0,True,True,18.857142857142858,119.0,0.0864444168871251,3250.54761904762,0.3615230072466464,True,0.8716603393135596,False,0.0042687444712606,True,False,False,0.371662501756566,True,1.5964667327986914,True,0.7084797059575395,True
2,119,22507.0,0.2604976851851852,0,21,22,8,5,1105,8,444,2898,3.0,True,True,18.65882352941177,119.0,0.0884921023965141,3225.3058823529414,0.127208539735514,True,0.9133857087283552,False,0.0042821156834057,True,False,False,0.313891120812523,True,0.9624296104808826,True,0.5018264936570394,True
1,119,1716.0,0.0198611111111111,0,22,22,8,5,2880,23,15,87,2.0,True,True,18.453488372093023,119.0,0.0876940676141257,3221.2906976744184,0.1234811493853214,True,0.8454250576591706,False,0.0040568790215454,True,False,False,0.2922946137219658,True,0.47469847626844835,True,0.36191539058362143,True
1,119,125613.0,1.453854166666667,0,9,24,8,0,1105,8,291,605,3.0,True,True,18.91566265060241,119.0,0.0879801149040606,3164.2048192771085,1.3304904760371552,True,1.4800188921891502,True,0.0825848388545323,True,True,False,0.8761867460097046,True,1.6156952723304574,True,1.1271973698528237,True
8,119,15620.0,0.180787037037037,0,13,24,8,0,4122,43,291,605,3.0,True,True,18.785714285714285,119.0,0.0890849592151675,3175.6071428571427,0.1295119513224369,True,0.7584066422834224,False,0.0049852974895041,True,False,False,0.2683696970775594,True,0.9391754272330337,True,0.45801982958209925,True
1,119,2578.0,0.0298379629629629,0,14,24,8,0,6093,27,291,605,3.0,True,True,18.576470588235296,119.0,0.0883879357298474,3209.929411764706,0.1257136103612196,True,0.7623739772611681,False,0.0043405733224903,True,False,False,0.2681625056157124,True,0.45412564903866115,True,0.33663845249588475,True
1,119,9616.0,0.1112962962962963,0,17,24,8,0,8,45,3,4,1.0,True,True,18.576470588235296,119.0,0.0827875816993463,3138.3411764705884,0.1257136103612196,True,0.9520548692601932,False,0.007397079501591,True,True,False,0.3262893756870603,True,0.5868337316377384,True,0.41799982269018554,True
3,119,537.0,0.0062152777777777,0,17,24,8,0,6093,27,291,605,3.0,True,True,18.3953488372093,119.0,0.0818972060723513,3172.6976744186045,0.1224257590463262,True,0.7924082915004729,False,0.0045060387960147,True,False,False,0.2762526306824456,True,0.4540492275752037,True,0.3433473292295044,True
6,119,4266.0,0.049375,0,18,24,8,0,4122,43,152,340,3.0,True,True,18.176470588235293,119.0,0.0828009259259258,3176.141176470588,0.1184525248289324,True,0.7986594398296392,False,0.0041824660921312,True,False,False,0.2768065758344239,True,0.6111679486397912,True,0.3831155948476235,True
7,119,634.0,0.0073379629629629,0,18,24,8,0,2880,23,920,1985,3.0,True,True,18.046511627906977,119.0,0.081923449612403,3172.6976744186045,0.1160934170123549,True,0.7669465763040049,False,0.0040496632547095,True,False,False,0.2665318632967917,True,0.5787924401558189,True,0.366470524181722,True
